Review;SENTIMEN;SOURCE;DATE_REVIEW;MONTH;YEAR;TRIMESTER;CONCAT
Sy order otg flasdisk tp yg dtg flashdisk aja plus beda merk ordernya samsung dptnya hp...mau balikin lbh ribet lgi prosesnya...kecewa;NEGATIF;LAZADA;05/11/2022;November;2022;TRIMESTER3;2022-TRIMESTER3
Sebenarnya. Saya kesal karena kiriman sampai lama. Hari jumat saya transaksi. Tibanya hari kamis, wow. 6 hari, tapi setelah saya lihat barangnya, bagus, cakep dan original kekesalan saya terobati, untuk lazada. Kedepan benahi sistem pengiriman , jempol;NEGATIF;LAZADA;11/11/2022;November;2022;TRIMESTER3;2022-TRIMESTER3
kenapa pesanan saya mostnya tidak dikasih..saya merasa rugi...;NEGATIF;LAZADA;25/11/2022;November;2022;TRIMESTER3;2022-TRIMESTER3
Kecewa..flasdisk gak bisa dipakai;NEGATIF;LAZADA;26/11/2022;November;2022;TRIMESTER3;2022-TRIMESTER3
gk sampai sebulan uda rusak, mau refund gk bisa alasan barang  gk ada garansi padahal garansi satu tahun, pas ane bongkar hardisk  dalamnya samsung...!!! cuma caseing aja seagate dalamnya murahan, buat kalian jangan pernah beli dari sini lagi klo gk mau kecewa kayak ane...;NEGATIF;LAZADA;02/12/2022;December;2022;TRIMESTER3;2022-TRIMESTER3
Barang udah rusak di jual buat copy data tambah hilang semua tolong buat lazada kalo ada yg jual bikin kecewa seperti ini segera di blokir bikin image lzada jadi jelek;NEGATIF;LAZADA;07/12/2022;December;2022;TRIMESTER3;2022-TRIMESTER3
Baru dilihat kapasitasnya apakah real atau tidak, lumayan mendekati real dr 32 gb space kosong yg tersedia hanya 28 gb. Tapi yg membuat kecewa adalah, warnanya yg tdk sesuai. Bisa dilihat pesannya warna apa, tp yg dikirim warna apa..Sudah ada jelas pilihannya, seharusnya tidak terjadi hal ini.;NEGATIF;LAZADA;11/12/2022;December;2022;TRIMESTER3;2022-TRIMESTER3
tulisan nya buy 1 get 1 tapi yang dikirim satu aja ... sungguh kecewa di bohongin begini;NEGATIF;LAZADA;15/12/2022;December;2022;TRIMESTER3;2022-TRIMESTER3
ini yg kasih komentar sama yg kasih bintang lima temen2nya yg punya toko kali ya , atau orang2 yg beruntung , saya sangat kecewa barang kaga bisa dipake sama sekali ......semoga berkah mas / mba jualan nya ya , aamiin;NEGATIF;LAZADA;29/12/2022;December;2022;TRIMESTER3;2022-TRIMESTER3
Selamat pagi,  Dengan hormat, saya agak sedikit kecewa dengan lazada  pengiriman tidak sesuai barang yang di pesan dan nama pembeli tidak sesuai nama asli. Untuk itu saya harap kedepan lebih teliti lagi dalam mempacing barang agar konsumen tidak kecewa terima kasih. Hormat saya, Surma Muhdiana;NEGATIF;LAZADA;31/12/2022;December;2022;TRIMESTER3;2022-TRIMESTER3
Packing rapi dan pengiriman tepat waktu. Sejauh ini berfungsi dengan baik, harapannya semoga awet ni barang;POSITIF;LAZADA;21/01/2020;January;2020;TRIMESTER1;2020-TRIMESTER1
Barangnya ok, cepat sampai;POSITIF;LAZADA;24/01/2020;January;2020;TRIMESTER1;2020-TRIMESTER1
Ini ori, bagus tahan lama masih saya pake;POSITIF;LAZADA;29/01/2020;January;2020;TRIMESTER1;2020-TRIMESTER1
mantap;POSITIF;LAZADA;04/02/2020;February;2020;TRIMESTER1;2020-TRIMESTER1
Flashdisk ori, Packing bagus. Saya suka.Thx;POSITIF;LAZADA;17/02/2020;February;2020;TRIMESTER1;2020-TRIMESTER1
bagus  mantap dah sesuai pesanan;POSITIF;LAZADA;04/03/2020;March;2020;TRIMESTER1;2020-TRIMESTER1
Pengiriman cepat sipplahhh.......;POSITIF;LAZADA;30/03/2020;March;2020;TRIMESTER1;2020-TRIMESTER1
Barang Ok, kualitas bagus dengan harga yg cukup miring, kualitas gambar juga ok, pengiriman lumayan, ga nyesel pokonya beli TV ini;POSITIF;LAZADA;04/04/2020;April;2020;TRIMESTER1;2020-TRIMESTER1
oke;POSITIF;LAZADA;30/04/2020;April;2020;TRIMESTER1;2020-TRIMESTER1
Barang sesuai deskripsi,penjual ramah,respon cepat..;POSITIF;LAZADA;07/05/2020;May;2020;TRIMESTER2;2020-TRIMESTER2
pesanan sesuai dgn yg di gambar .....skrg sy lg coba smoga awet...;POSITIF;LAZADA;11/05/2020;May;2020;TRIMESTER2;2020-TRIMESTER2
barangnya bagus banget.. sesuai dengan gambar dn deskripsi.. pengiriman cepat.. bagus dn recomended bangt..;POSITIF;LAZADA;12/05/2020;May;2020;TRIMESTER2;2020-TRIMESTER2
pas cocok buat anda semua. bgus. sesuai deskripsi.;POSITIF;LAZADA;19/05/2020;May;2020;TRIMESTER2;2020-TRIMESTER2
bagus ori!;POSITIF;LAZADA;11/06/2020;June;2020;TRIMESTER2;2020-TRIMESTER2
Saya igin pesan tapi packingnya kalo bisa harus rapih dan aman jadi barang terlindungi. Untuk saat ini bintang 3 nanti kalo barangnya udah diterima dan bagis jadi 5 bintang;POSITIF;LAZADA;20/06/2020;June;2020;TRIMESTER2;2020-TRIMESTER2
good Product with reasonable Price;POSITIF;LAZADA;25/06/2020;June;2020;TRIMESTER2;2020-TRIMESTER2
Saya sangat puas dengan barang.nya, kualitas barang sangat membantu HDD saya apabila jatuh dari atas, dan pengiriman rapi gk ada lecet kasih bintang 5 :) Dan Saya sangat tidak puas dengan peng;POSITIF;LAZADA;29/06/2020;June;2020;TRIMESTER2;2020-TRIMESTER2
bagus;POSITIF;LAZADA;02/07/2020;July;2020;TRIMESTER2;2020-TRIMESTER2
sampai cepat, barang sesuai.;POSITIF;LAZADA;05/07/2020;July;2020;TRIMESTER2;2020-TRIMESTER2
bagus sesuai;POSITIF;LAZADA;06/08/2020;August;2020;TRIMESTER2;2020-TRIMESTER2
Murah banget itu enga salah kasih harga tau2 nati salah kasi info barang nya;POSITIF;LAZADA;09/08/2020;August;2020;TRIMESTER2;2020-TRIMESTER2
Packing Rapi, kualitas oke, fitur2 persis seperti deskripsi, desain keren... cuma yg kurang puas di segi kecepatan transfer hanya mentok di 9-10 Mb/s;POSITIF;LAZADA;09/08/2020;August;2020;TRIMESTER2;2020-TRIMESTER2
Terima kasih, barang bagus dan respon penjual sgt baik.;POSITIF;LAZADA;13/08/2020;August;2020;TRIMESTER2;2020-TRIMESTER2
pengiriman cepat, packing cukup bagus;POSITIF;LAZADA;02/09/2020;September;2020;TRIMESTER3;2020-TRIMESTER3
Packaging rapi, flashdiksnya ORI, kapasitasnya sesuai dengan detail produk yang dicantumkan dan foto dengan barangnya sesuai + barangnya datang sesuai tepat waktu. Makasih ya.. ;POSITIF;LAZADA;07/09/2020;September;2020;TRIMESTER3;2020-TRIMESTER3
Sip mantap;POSITIF;LAZADA;11/09/2020;September;2020;TRIMESTER3;2020-TRIMESTER3
aman cepat pula;POSITIF;LAZADA;17/09/2020;September;2020;TRIMESTER3;2020-TRIMESTER3
dikirim hari berikutnya dan barang mulus;POSITIF;LAZADA;28/09/2020;September;2020;TRIMESTER3;2020-TRIMESTER3
Barang nya oke makasih;POSITIF;LAZADA;01/10/2020;October;2020;TRIMESTER3;2020-TRIMESTER3
Barang good condition and delivery ok;POSITIF;LAZADA;06/10/2020;October;2020;TRIMESTER3;2020-TRIMESTER3
mantap;POSITIF;LAZADA;13/10/2020;October;2020;TRIMESTER3;2020-TRIMESTER3
Sangat puas dengan produknya. Terimakasih..;POSITIF;LAZADA;18/10/2020;October;2020;TRIMESTER3;2020-TRIMESTER3
barang dah sampai, makasih;POSITIF;LAZADA;19/10/2020;October;2020;TRIMESTER3;2020-TRIMESTER3
warna sesuai pesanan, spek persis, ok dah;POSITIF;LAZADA;10/11/2020;November;2020;TRIMESTER3;2020-TRIMESTER3
Barangnya bagus, kecil/compaq, dan packing baik;POSITIF;LAZADA;21/11/2020;November;2020;TRIMESTER3;2020-TRIMESTER3
Sesuai deskripsi;POSITIF;LAZADA;29/11/2020;November;2020;TRIMESTER3;2020-TRIMESTER3
barang sesuai dengan gambar;POSITIF;LAZADA;02/12/2020;December;2020;TRIMESTER3;2020-TRIMESTER3
Pengiriman cepat..  Packaging good..  Barang oke. Thnks seller Thnks Lazada;POSITIF;LAZADA;03/12/2020;December;2020;TRIMESTER3;2020-TRIMESTER3
barangnya bagus.  rapi tidak mengecewakan.  akan tetapi bagus kalau ada Bonus pouch nya.  hehhe;POSITIF;LAZADA;05/12/2020;December;2020;TRIMESTER3;2020-TRIMESTER3
josss tenan;POSITIF;LAZADA;07/12/2020;December;2020;TRIMESTER3;2020-TRIMESTER3
good;POSITIF;LAZADA;07/12/2020;December;2020;TRIMESTER3;2020-TRIMESTER3
mantap barang gak minus sama sekali;POSITIF;LAZADA;16/12/2020;December;2020;TRIMESTER3;2020-TRIMESTER3
Pokonya puas..;POSITIF;LAZADA;22/12/2020;December;2020;TRIMESTER3;2020-TRIMESTER3
Barang  sesuai dengan deskripsi dan berfungsi baik.;POSITIF;LAZADA;23/12/2020;December;2020;TRIMESTER3;2020-TRIMESTER3
udah di trima ...barang OK Moga awet...;POSITIF;LAZADA;02/01/2021;January;2021;TRIMESTER1;2021-TRIMESTER1
pengiriman cepat, hr ini kirin lusa udh terima. packing rapi pake bubble jg. kwalitas product oke. Tq.;POSITIF;LAZADA;06/01/2021;January;2021;TRIMESTER1;2021-TRIMESTER1
Flashdisk nya bagus, sesuai picture, barang cepat sampai, kurir ramah;POSITIF;LAZADA;14/01/2021;January;2021;TRIMESTER1;2021-TRIMESTER1
real good;POSITIF;LAZADA;17/01/2021;January;2021;TRIMESTER1;2021-TRIMESTER1
Pesan rabu sore,minggu sore sampe,,barang sesuai specs mantab,tks lazada;POSITIF;LAZADA;21/01/2021;January;2021;TRIMESTER1;2021-TRIMESTER1
sesuai spek yg saya mau.. jd oke lah;POSITIF;LAZADA;08/02/2021;February;2021;TRIMESTER1;2021-TRIMESTER1
oke... mudah2an awet dan ga crash belum sempet d coba;POSITIF;LAZADA;09/02/2021;February;2021;TRIMESTER1;2021-TRIMESTER1
Barang diterima pada hari akhir yg dijadwalkan, yaitu malam hari. Kondisi barang terlindungi dengan packing bawaan unit.  Kualitas unit adalah kualitas Sharp. Semoga awet. Bila unit ini dikirim dari gudang Lazada di Bogor, mestinya bisa lebih cpt tiba, bukan pada hari akhir yg dijadwalkan karena alamat tujuan juga di Bogor.;POSITIF;LAZADA;14/02/2021;February;2021;TRIMESTER1;2021-TRIMESTER1
Mantap gan Barang sampai dengan selamat , Packing rapih , pokok Mantap lah !;POSITIF;LAZADA;20/02/2021;February;2021;TRIMESTER1;2021-TRIMESTER1
Kualitas ok;POSITIF;LAZADA;25/02/2021;February;2021;TRIMESTER1;2021-TRIMESTER1
ok barang sampai dengan Baik.. smoga terus di pertahankan...;POSITIF;LAZADA;04/03/2021;March;2021;TRIMESTER1;2021-TRIMESTER1
Harga sangat murah mantep banget;POSITIF;LAZADA;07/03/2021;March;2021;TRIMESTER1;2021-TRIMESTER1
barang sudah sampai dan bagus thanks lazada;POSITIF;LAZADA;22/03/2021;March;2021;TRIMESTER1;2021-TRIMESTER1
Mantab, speed konsisten, total size asli 1.81gb, pas. Sejauh ini masih normal digunakan. Nice job seller n Lazada;POSITIF;LAZADA;22/03/2021;March;2021;TRIMESTER1;2021-TRIMESTER1
Bagus, sesuai foto;POSITIF;LAZADA;23/03/2021;March;2021;TRIMESTER1;2021-TRIMESTER1
Sampainya agak lama tapi puas, packing rapi dan pas dateng warnanya biru seneng banget gan hehe. Top deh semoga awet barangnya;POSITIF;LAZADA;25/03/2021;March;2021;TRIMESTER1;2021-TRIMESTER1
Biarkan bintang yang berbicara Ö;POSITIF;LAZADA;01/04/2021;April;2021;TRIMESTER1;2021-TRIMESTER1
produk dah sampai kemasan rapih pengiriman cepat barang  bagus pembayaran cod tidak perlu diragukan lagi ;POSITIF;LAZADA;18/04/2021;April;2021;TRIMESTER1;2021-TRIMESTER1
produk original mantap semoga awet;POSITIF;LAZADA;20/04/2021;April;2021;TRIMESTER1;2021-TRIMESTER1
Barang sampai 2 hari dengan selamat dan sesuai deskripsi;POSITIF;LAZADA;17/05/2021;May;2021;TRIMESTER2;2021-TRIMESTER2
thanks, respon cepat Hdd Ext 2TB sampai sesuai pesanan.;POSITIF;LAZADA;14/06/2021;June;2021;TRIMESTER2;2021-TRIMESTER2
barang oke;POSITIF;LAZADA;22/06/2021;June;2021;TRIMESTER2;2021-TRIMESTER2
Tumben ninja cepat pengirimannya;POSITIF;LAZADA;29/06/2021;June;2021;TRIMESTER2;2021-TRIMESTER2
Mantapppp barang nya;POSITIF;LAZADA;01/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
Memuaskan, produk sesuai deskripsi, packing bagus, dan penerimaan produk cepat untuk saya yg berada di jkt;POSITIF;LAZADA;02/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
puas;POSITIF;LAZADA;17/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
okkkkk mantaaaaaaapppp ... goood;POSITIF;LAZADA;24/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
PUAS;POSITIF;LAZADA;25/07/2021;July;2021;TRIMESTER2;2021-TRIMESTER2
packing tanpa bubble warp. fisik no minus. Cuma 58 GB, bukan 64. ya lumayan;POSITIF;LAZADA;05/09/2021;September;2021;TRIMESTER3;2021-TRIMESTER3
thks ya barang sdh sampai,smga cocok;POSITIF;LAZADA;23/09/2021;September;2021;TRIMESTER3;2021-TRIMESTER3
Sampe Sekarang masih Ok ne laptop...;POSITIF;LAZADA;10/10/2021;October;2021;TRIMESTER3;2021-TRIMESTER3
Saya rekomendasikan beli disini;POSITIF;LAZADA;14/10/2021;October;2021;TRIMESTER3;2021-TRIMESTER3
mantapp barang nya sesuai pesanan;POSITIF;LAZADA;20/10/2021;October;2021;TRIMESTER3;2021-TRIMESTER3
Smuanya mntap..;POSITIF;LAZADA;25/10/2021;October;2021;TRIMESTER3;2021-TRIMESTER3
Trims Lazada & reseller, , barang sdh saya terima senin siang, penigiriman sesuai dengan yg di informasikan.;POSITIF;LAZADA;29/10/2021;October;2021;TRIMESTER3;2021-TRIMESTER3
Barang sudah diterima dgn baik. Packing rapih. Tp isinya cuma 58GB. Selebihnya, oke;POSITIF;LAZADA;15/11/2021;November;2021;TRIMESTER3;2021-TRIMESTER3
Puas bgt pengiriman sesuai jadwal, barang bagus, packing rapih buat maen game enak bgt hihii, murah lagi, tenkyu lazada;POSITIF;LAZADA;10/12/2021;December;2021;TRIMESTER3;2021-TRIMESTER3
barang tlah diterima kondisi baik;POSITIF;LAZADA;14/01/2022;January;2022;TRIMESTER1;2022-TRIMESTER1
brang cukup bagus;POSITIF;LAZADA;17/01/2022;January;2022;TRIMESTER1;2022-TRIMESTER1
Suka banget sama barangnya packing nya rapi, pokoknya recomended banget buat kalian yg mau beli tas hardisk dengan kulitas bagus yah di sini;POSITIF;LAZADA;20/01/2022;January;2022;TRIMESTER1;2022-TRIMESTER1
pengiriman cepat packirng rapih harga murah, free ongkir;POSITIF;LAZADA;25/01/2022;January;2022;TRIMESTER1;2022-TRIMESTER1
barang asli dan original terimakasih maju terus toko jet store;POSITIF;LAZADA;13/02/2022;February;2022;TRIMESTER1;2022-TRIMESTER1
siippp...thank lazada;POSITIF;LAZADA;17/02/2022;February;2022;TRIMESTER1;2022-TRIMESTER1
Baguss bangett kurir nya jga ramah, cakep pula wkwk. Ini 64gb tp cmn 58 sekian gb tp gpp lah yah... Pokok nya recomended deh....;POSITIF;LAZADA;26/02/2022;February;2022;TRIMESTER1;2022-TRIMESTER1
Barang mulusss mantapppppp;POSITIF;LAZADA;28/03/2022;March;2022;TRIMESTER1;2022-TRIMESTER1
Senang belanja disini,pelayanan oke,barang sesuai ekspektasi..order senin hari selasa malam udah nyampe + di settingin sxan sama kurirnya...pokoknya top deh..thanks Lazada;POSITIF;LAZADA;21/04/2022;April;2022;TRIMESTER1;2022-TRIMESTER1
barang ok packing rapih;POSITIF;LAZADA;22/04/2022;April;2022;TRIMESTER1;2022-TRIMESTER1
Barangnya sampai dengan cepat, bagus, terimakasih lazada.;POSITIF;LAZADA;29/04/2022;April;2022;TRIMESTER1;2022-TRIMESTER1
barang bagus peking rapih. gua rekomendasikan banget lah klo barangnya.cma sayang pengiriman lama kaya ampas jne dioper sana sini barang gua ga ga muncul2 harus di komplen dlu cs ny kali baru ngerti. mending buat pengiriman lain deh lbi bgus;POSITIF;LAZADA;17/05/2022;May;2022;TRIMESTER2;2022-TRIMESTER2
baik;POSITIF;LAZADA;21/05/2022;May;2022;TRIMESTER2;2022-TRIMESTER2
Foto produk sesuai dengan asli. Warna birunya bagus. Saya pesan, dan bayar produk ini pada tanggal 21 Oktober 2018, dan produk ini datang pada tanggal 23 Oktober 2018 dalam kondisi baik, dan berfungsi untuk Macbook Pro saya meskipun saya harus format dahulu. Saya mendapat bonus poket untuk external HDD saya ini. Mudah-mudahan produk ini awet. Terima kasih Lazada.;POSITIF;LAZADA;31/05/2022;May;2022;TRIMESTER2;2022-TRIMESTER2
barang udah sampe gunn,, masih segell dari pabriknya,, mangstabb,,;POSITIF;LAZADA;03/06/2022;June;2022;TRIMESTER2;2022-TRIMESTER2
baik. sesuai ekspektasi.;POSITIF;LAZADA;28/06/2022;June;2022;TRIMESTER2;2022-TRIMESTER2
Pengirimannya cepat, produk baik;POSITIF;LAZADA;23/07/2022;July;2022;TRIMESTER2;2022-TRIMESTER2
Original, Packing rapi.;POSITIF;LAZADA;26/07/2022;July;2022;TRIMESTER2;2022-TRIMESTER2
Barang sampai dengan aman. Kemampuan laptop sesuai dengan yang di iklankan. Hanya saja, laptop datang dengan DOS sehingga harus di install sendiri windows nya. Overall, it's worth the money.;POSITIF;LAZADA;17/08/2022;August;2022;TRIMESTER2;2022-TRIMESTER2
Oke;POSITIF;LAZADA;17/08/2022;August;2022;TRIMESTER2;2022-TRIMESTER2
mantap;POSITIF;LAZADA;22/08/2022;August;2022;TRIMESTER2;2022-TRIMESTER2
barang ok .. packing Rapii .. Kurir nya Ramahh .. Puass ..;POSITIF;LAZADA;20/09/2022;September;2022;TRIMESTER3;2022-TRIMESTER3
flashdisk 64gb casing metal, baguss;POSITIF;LAZADA;26/09/2022;September;2022;TRIMESTER3;2022-TRIMESTER3
Barang diterima dengan selamat.. Produk sesuai dengan deskripsi.. Barang nyape 3 hari ke pekanbaru,riau.. Terimakasih lazada dan kotakom pucang, laptopnya mantap..;POSITIF;LAZADA;11/10/2022;October;2022;TRIMESTER3;2022-TRIMESTER3
SHOPEE ARISAN SAYA TIDAK BISA DIBUKA. STUCK DI LAYAR PUTIH;NEGATIF;SHOPEE;02/01/2020;January;2020;TRIMESTER1;2020-TRIMESTER1
Shope terpercaya, banyak promo murahh gratis ongkir.. Is the best;POSITIF;SHOPEE;03/01/2020;January;2020;TRIMESTER1;2020-TRIMESTER1
Bagus tingkatkan terus ya shopee;POSITIF;SHOPEE;09/01/2020;January;2020;TRIMESTER1;2020-TRIMESTER1
Semakin ke sini shopee semakin membagongkan. Jasa kirim hilang, gratis ongkir hanya untuk shopee pay. MAU MARAH!!!! TAPI SUARA PELANGGAN KECIL SEPERTI SAYA INI BISA APA!! SEMAKIN MEMPERSULIT.;NEGATIF;SHOPEE;16/01/2020;January;2020;TRIMESTER1;2020-TRIMESTER1
Tolong ya min Top uo shopeepay tuh gk mesti pke rekening Bisa di indo/ alfa gtu;NEGATIF;SHOPEE;17/01/2020;January;2020;TRIMESTER1;2020-TRIMESTER1
BAGUS BANGET INI aplikasi SYOPI AKU SUKA BANGET;POSITIF;SHOPEE;19/01/2020;January;2020;TRIMESTER1;2020-TRIMESTER1
dengan Shopee belanja jadi enak, perlindungan shopee patut d acungkan ???? terima kasih Shopee.. Shopee mnk kereen ???? kepada. Yth. Shopee yang baik, Kami minta Tolong , mohon konfirmasi kan ke fihak expedisi j&t perbaiki jasanya khususnya di Pasuruan .agar tidak mengecewakan pemakai jasa. Kalau sekali dua kli sich wajar, tapi kl saya pribadi mengalami kendala sampai 6x dengan alasan berbeda ,salah kirim, tertunda, barang disimpan di gudang, penerima orang lain dll, mohon diperhatikan n diperbaiki.Terima kasih;POSITIF;SHOPEE;23/01/2020;January;2020;TRIMESTER1;2020-TRIMESTER1
Apl ini cukup membantu banget bagi rakyat Indonesia, apa lagi seperti keadaan dan situasi sperti skg ini, meskipun covid-19 sedang mlanda, tapi kita tetep bisa belanja dari rumah, terimakasih shopee;POSITIF;SHOPEE;01/02/2020;February;2020;TRIMESTER1;2020-TRIMESTER1
Shopee sangat membantu, belanja gak harus ribet... Dan kualitas produk nya bagus sesuai pict nya;POSITIF;SHOPEE;06/02/2020;February;2020;TRIMESTER1;2020-TRIMESTER1
Shoping kadang≤gk bener aku pesen tapi gk di anter;NEGATIF;SHOPEE;07/02/2020;February;2020;TRIMESTER1;2020-TRIMESTER1
Wah bagus banget ini shopee zaman sekarang saya suka dengan aplikasi ini mohon lebih di tingkatkan lagi mimin agar aplikasi shopee ini makin berkembang;POSITIF;SHOPEE;08/02/2020;February;2020;TRIMESTER1;2020-TRIMESTER1
kenapa susah bngt msuk ke shopee;NEGATIF;SHOPEE;12/02/2020;February;2020;TRIMESTER1;2020-TRIMESTER1
Hallo min, saya sudah info ke IG @shopee_id, tapi kenapa belum ada jawaban sampai sekarang? Padahal dari hari minggu. Tolong lebih care lagi min sama customernya. Ditunggu;NEGATIF;SHOPEE;18/02/2020;February;2020;TRIMESTER1;2020-TRIMESTER1
Setiap aku belanja selalu Gratia ongkir aku di dukung oleh shopee;NEGATIF;SHOPEE;20/02/2020;February;2020;TRIMESTER1;2020-TRIMESTER1
Waduh telat bayar sehari shopeepaylater bunganya banyak amat;NEGATIF;SHOPEE;21/02/2020;February;2020;TRIMESTER1;2020-TRIMESTER1
Saldo Paylater saya kenapa tidak kembali lagi??? Bintang 5 pasti,,, tapi dlu,,, Fitur paylatter yang cicilan bunga murah,tapi 2 bulan terakhir saldo saya tidak balik lagi... Malahan 0,,, Alasan pandemi covid,,, jadi sering belok ke toko sebelah,cari2 harga termurah;NEGATIF;SHOPEE;23/02/2020;February;2020;TRIMESTER1;2020-TRIMESTER1
Sejak ada shopee aku kalau belanja jadi lebih mudah,walaupun kasang ongkos kirimnya lebih mahal daripada harga barang yang dibeli;POSITIF;SHOPEE;25/02/2020;February;2020;TRIMESTER1;2020-TRIMESTER1
ternyata aplikasi segede shopee pun masih problem untuk masukin akun .. gimana mau belanja .. percuma iklan di mana≤ tapi problem banyak .. mending kurangi budget iklan untuk perbaiki aplikasi nyaa..??;NEGATIF;SHOPEE;26/02/2020;February;2020;TRIMESTER1;2020-TRIMESTER1
Wah ternyata pakai shopee top banget;POSITIF;SHOPEE;26/02/2020;February;2020;TRIMESTER1;2020-TRIMESTER1
Shopee elek masa saya baru donload langsung pesen bola kompan pas sampe bolanya malah bocor ga bisa di tambal ga bisa di jahit gimana donk tlong dari pihak shope untuk memperbaiki masalah saya Intinya saya nyesel donload aplikasi ini;NEGATIF;SHOPEE;27/02/2020;February;2020;TRIMESTER1;2020-TRIMESTER1
Tidak membela hak pembeli. Hanya membela hak penjual saja. Ketika kita order, dan kita membatalkan ada pusat diskusi menanyakan kenapa di batalkan. Tapi ketika penjual yang membatalkan, tidak ada pusat diskusi nya. Saya menunggu 9 hari orderan itu, dan se enak nya penjual membatalkan begitu saja,tanpa tanya ke saya. Sangat merugikan pelanggan. Sebaiknya shopee harus adil menganai ini. Saya tunggu 9 hari tanpa dapat apapun.;NEGATIF;SHOPEE;03/03/2020;March;2020;TRIMESTER1;2020-TRIMESTER1
Shopee sudah gak asikk lagi, terkait jasa pengiriman sudah gak bisa memilih. Pihak shopee yang tentukan. Dan waktu pengiriman sangat lama.solusinya pindah ke aplikasi yang lain...;NEGATIF;SHOPEE;07/03/2020;March;2020;TRIMESTER1;2020-TRIMESTER1
Saya puas sekali dengan sopee berbelanja dengan murah tampa kemana2;POSITIF;SHOPEE;08/03/2020;March;2020;TRIMESTER1;2020-TRIMESTER1
